trial	TP	TN	FP	FN	prec	sens	errorRate	AUC	algo
25	9	530	9	31	0.5	0.225	0.0690846286701209	0.807282003710576	gbm.id3.cv3.top5
25	9	531	8	31	0.529411764705882	0.225	0.0673575129533679	0.807374768089055	gbm.id4.cv3.top5
26	15	528	7	29	0.681818181818182	0.340909090909091	0.0621761658031088	0.855203908241291	gbm.id1.cv3
26	14	528	7	30	0.666666666666667	0.318181818181818	0.0639032815198618	0.867693288020391	gbm.id2.cv3
26	10	530	5	34	0.666666666666667	0.227272727272727	0.0673575129533679	0.850148683092608	gbm.id3.cv3
26	13	529	6	31	0.684210526315789	0.295454545454545	0.0639032815198618	0.858623619371282	gbm.id4.cv3
26	13	529	6	31	0.684210526315789	0.295454545454545	0.0639032815198618	0.854333050127442	gbm.id1.cv3.top5
26	13	528	7	31	0.65	0.295454545454545	0.0656303972366149	0.860195412064571	gbm.id2.cv3.top5
26	12	529	6	32	0.666666666666667	0.272727272727273	0.0656303972366149	0.863360237892947	gbm.id3.cv3.top5
26	9	532	3	35	0.75	0.204545454545455	0.0656303972366149	0.846112999150382	gbm.id4.cv3.top5
27	11	530	5	33	0.6875	0.25	0.0656303972366149	0.903674596431606	gbm.id1.cv3
27	13	528	7	31	0.65	0.295454545454545	0.0656303972366149	0.903058623619373	gbm.id2.cv3
27	13	529	6	31	0.684210526315789	0.295454545454545	0.0639032815198618	0.906903143585388	gbm.id3.cv3
27	11	529	6	33	0.647058823529412	0.25	0.0673575129533679	0.899638912489381	gbm.id4.cv3
27	11	531	4	33	0.733333333333333	0.25	0.0639032815198618	0.883007646559049	gbm.id1.cv3.top5
27	13	527	8	31	0.619047619047619	0.295454545454545	0.0673575129533679	0.899405267629568	gbm.id2.cv3.top5
27	11	530	5	33	0.6875	0.25	0.0656303972366149	0.91176720475786	gbm.id3.cv3.top5
27	13	528	7	31	0.65	0.295454545454545	0.0656303972366149	0.904035683942229	gbm.id4.cv3.top5
28	10	530	1	38	0.909090909090909	0.208333333333333	0.0673575129533679	0.86411252354049	gbm.id1.cv3
28	12	527	4	36	0.75	0.25	0.0690846286701209	0.874489956057752	gbm.id2.cv3
28	12	528	3	36	0.8	0.25	0.0673575129533679	0.861346516007533	gbm.id3.cv3
28	9	530	1	39	0.9	0.1875	0.0690846286701209	0.874627275580665	gbm.id4.cv3
28	11	526	5	37	0.6875	0.229166666666667	0.072538860103627	0.858776679221595	gbm.id1.cv3.top5
28	10	529	2	38	0.833333333333333	0.208333333333333	0.0690846286701209	0.857835059635907	gbm.id2.cv3.top5
28	12	528	3	36	0.8	0.25	0.0673575129533679	0.868408662900189	gbm.id3.cv3.top5
28	10	528	3	38	0.769230769230769	0.208333333333333	0.0708117443868739	0.865269930947897	gbm.id4.cv3.top5
29	11	535	7	26	0.611111111111111	0.297297297297297	0.0569948186528497	0.885284731225693	gbm.id1.cv3
29	10	538	4	27	0.714285714285714	0.27027027027027	0.0535405872193437	0.893911439114391	gbm.id2.cv3
29	9	539	3	28	0.75	0.243243243243243	0.0535405872193437	0.897476812605964	gbm.id3.cv3
29	6	540	2	31	0.75	0.162162162162162	0.0569948186528497	0.880248329510323	gbm.id4.cv3
29	11	536	6	26	0.647058823529412	0.297297297297297	0.0552677029360967	0.887952528173931	gbm.id1.cv3.top5
29	10	534	8	27	0.555555555555556	0.27027027027027	0.0604490500863558	0.89598085170041	gbm.id2.cv3.top5
29	7	539	3	30	0.7	0.189189189189189	0.0569948186528497	0.893362920115688	gbm.id3.cv3.top5
29	9	540	2	28	0.818181818181818	0.243243243243243	0.0518134715025906	0.895183005884113	gbm.id4.cv3.top5
30	9	531	13	26	0.409090909090909	0.257142857142857	0.0673575129533679	0.818855042016807	gbm.id1.cv3
30	11	532	12	24	0.478260869565217	0.314285714285714	0.0621761658031088	0.832169117647059	gbm.id2.cv3
30	10	534	10	25	0.5	0.285714285714286	0.0604490500863558	0.845483193277311	gbm.id3.cv3
30	8	537	7	27	0.533333333333333	0.228571428571429	0.0587219343696027	0.839233193277311	gbm.id4.cv3
30	11	531	13	24	0.458333333333333	0.314285714285714	0.0639032815198618	0.821165966386555	gbm.id1.cv3.top5
30	11	529	15	24	0.423076923076923	0.314285714285714	0.0673575129533679	0.821218487394958	gbm.id2.cv3.top5
30	11	529	15	24	0.423076923076923	0.314285714285714	0.0673575129533679	0.819117647058824	gbm.id3.cv3.top5
30	12	534	10	23	0.545454545454545	0.342857142857143	0.0569948186528497	0.832142857142857	gbm.id4.cv3.top5
