trial	TP	TN	FP	FN	prec	sens	errorRate	AUC	algo
12	41	429	16	52	0.719298245614035	0.440860215053763	0.12639405204461	0.853618460794972	gbm.id3.cv3
12	44	428	17	49	0.721311475409836	0.473118279569892	0.122676579925651	0.85163706657001	gbm.id4.cv3
12	37	410	35	56	0.513888888888889	0.397849462365591	0.169144981412639	0.796000966533768	C5.0.boost
12	21	433	12	72	0.636363636363636	0.225806451612903	0.156133828996282	0.805871692642258	flex.disc.anyl
13	45	405	43	45	0.511363636363636	0.5	0.163568773234201	0.815327380952381	lda.stats
13	66	190	258	24	0.203703703703704	0.733333333333333	0.524163568773234	0.684176587301587	qda.stats
13	59	375	73	31	0.446969696969697	0.655555555555556	0.193308550185874	0.811557539682538	ridge.weight.stats
13	13	445	3	77	0.8125	0.144444444444444	0.148698884758364	0.829414682539686	ridge.stats
13	44	418	30	46	0.594594594594595	0.488888888888889	0.141263940520446	0.860019841269842	lasso.weight.stats
13	10	448	0	80	1	0.111111111111111	0.148698884758364	0.859945436507937	lasso.stats
13	44	420	28	46	0.611111111111111	0.488888888888889	0.137546468401487	0.713194444444444	random.forest
13	44	419	29	46	0.602739726027397	0.488888888888889	0.139405204460966	0.712078373015873	random.forest.bag
13	24	437	11	66	0.685714285714286	0.266666666666667	0.143122676579926	0.796999007936507	gam
13	21	443	5	69	0.807692307692308	0.233333333333333	0.137546468401487	0.816641865079364	glm.boost
13	36	432	16	54	0.692307692307692	0.4	0.130111524163569	0.874776785714288	gam.boost
13	14	441	7	76	0.666666666666667	0.155555555555556	0.154275092936803	0.862016369047619	gbm.boost.depth2
13	22	439	9	68	0.709677419354839	0.244444444444444	0.143122676579926	0.861185515873017	gbm.boost.depth4
13	49	418	30	41	0.620253164556962	0.544444444444444	0.131970260223048	0.868774801587302	gbm.id1.cv3
13	47	421	27	43	0.635135135135135	0.522222222222222	0.130111524163569	0.866914682539682	gbm.id2.cv3
13	46	422	26	44	0.638888888888889	0.511111111111111	0.130111524163569	0.864012896825396	gbm.id3.cv3
